DeviceID,DataSourceID,SiteID,DeviceType,Timestamp,Metric,Value,ProcessingTimestamp
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:15:00.000Z,temperature,5.43,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:15:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:15:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:15:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:15:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:15:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:30:00.000Z,temperature,5.35,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:30:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:30:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:30:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:30:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:30:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:45:00.000Z,temperature,5.28,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:45:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:45:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:45:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:45:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T01:45:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:00:00.000Z,temperature,5.2,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:00:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:00:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:00:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:00:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:00:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:15:00.000Z,temperature,5.1,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:15:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:15:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:15:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:15:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:15:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:30:00.000Z,temperature,5.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:30:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:30:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:30:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:30:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:30:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:45:00.000Z,temperature,4.9,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:45:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:45:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:45:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:45:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T02:45:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:00:00.000Z,temperature,4.8,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:00:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:00:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:00:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:00:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:00:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:15:00.000Z,temperature,4.78,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:15:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:15:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:15:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:15:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:15:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:30:00.000Z,temperature,4.75,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:30:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:30:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:30:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:30:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:30:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:45:00.000Z,temperature,4.72,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:45:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:45:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:45:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:45:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T03:45:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:00:00.000Z,temperature,4.7,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:00:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:00:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:00:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:00:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:00:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:15:00.000Z,temperature,4.75,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:15:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:15:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:15:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:15:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:15:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:30:00.000Z,temperature,4.8,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:30:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:30:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:30:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:30:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:30:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:45:00.000Z,temperature,4.85,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:45:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:45:00.000Z,irradiance_diffuse_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:45:00.000Z,irradiance_direct_horizontal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:45:00.000Z,irradiance,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T04:45:00.000Z,irradiance_direct_normal,0.0,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T05:00:00.000Z,temperature,4.9,2021-11-04T00:01:24.637Z
3258837907,2805564098,4268260543,Satellite,2021-11-03T05:00:00.000Z,irradiance_global_horizontal,0.0,2021-11-04T00:01:24.637Z
