DeviceID,DataSourceID,SiteID,DeviceType,Timestamp,Metric,Value,ProcessingTimestamp
3592266540,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
2173873526,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.04,2021-11-05T18:36:45.712Z
2002612527,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.03,2021-11-05T18:36:45.712Z
2739672173,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
789351807,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
3957277227,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.04,2021-11-05T18:36:45.712Z
400398160,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.0,2021-11-05T18:36:45.712Z
3567080436,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
721226170,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.0,2021-11-05T18:36:45.712Z
1003166906,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
231140226,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
2020133766,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.01,2021-11-05T18:36:45.712Z
3515596314,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.0,2021-11-05T18:36:45.712Z
3109525255,843004523,4268260543,DcString,2021-11-05T17:45:35.000Z,dc_current,0.0,2021-11-05T18:36:45.712Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,day_yield,430.3,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,error,40.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,total_yield,4031218.3,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,frequency,0.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_current,0.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,dc_current,0.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,mode,1.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_active_power,0.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,dc_power,0.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_reactive_power,0.0,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,r_iso,161.98,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,temperature,28.74,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,dc_voltage,269.09,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_voltage_l1_l2,315.81,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_voltage_l2_l3,315.68,2021-11-05T18:36:49.662Z
1813996205,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_voltage_l3_l1,315.19,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_1,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_2,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_3,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_4,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_5,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_6,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_7,1.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_8,0.0,2021-11-05T18:36:49.662Z
3137912842,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,temperature_2,25.01,2021-11-05T18:36:49.662Z
2365345506,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,temperature_1,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,day_yield,435.9,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,error,40.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,total_yield,4008509.4,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,frequency,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_current,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,dc_current,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,mode,1.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_active_power,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,dc_power,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_reactive_power,0.0,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,r_iso,171.12,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,temperature,26.73,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,dc_voltage,272.76,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_voltage_l1_l2,316.48,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_voltage_l2_l3,316.32,2021-11-05T18:36:49.662Z
1054530426,843004523,4268260543,Inverter,2021-11-05T17:15:34.000Z,ac_voltage_l3_l1,314.76,2021-11-05T18:36:49.662Z
3186302761,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_1,1.0,2021-11-05T18:36:49.662Z
3186302761,843004523,4268260543,Sensor,2021-11-05T17:15:34.000Z,digital_in_2,1.0,2021-11-05T18:36:49.662Z
